botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, dop, don, doc, tdp, tdn, pc, pn, pp, lln, llp, chl, phaeo, chl3, chl12, chlplus, perid, but19, fuco, hex19, prasino, diadino, zeaxan, chlb, hplc, chlc4, acar, bcar, caroten, chlda, viol, lutein, mvchla, dvchla, hbact, pbact, sbact, ebact, atp, n2o, psi, pe4, pe5, pe10, p15n, l12, d12, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, nmol/kg, nmol/kg, nmol/kg, ug/l, ug/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, #*1e5/ml, #*1e5/ml, #*1e5/ml, #*1e5/ml, ng/kg, nmol/kg, nmol/kg, ng/l, ng/l, ng/l, permil, mg C/m3, mg C/m3, nmol/kg, 
230100106,20291,5153,257.8,13.6958,25.8,13.7325,34.4167,190.9,34.4183,192.1,-9,-9,-9,0.7,8.65,7.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
230100105,20291,4945,308.2,11.3596,26.108,11.3983,34.2269,196.9,34.2253,192.2,-9,-9,-9,1.01,12.84,14.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
230100104,20291,4645,407.7,7.7023,26.608,7.7427,34.0962,120.4,34.0942,124.2,-9,-9,-9,1.98,27.31,41.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
230100103,20291,4342,507.3,6.672,26.837,6.7189,34.2051,59.4,34.2009,56,-9,-9,-9,2.62,35.01,59.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
230100102,20291,3727,749.5,4.9108,27.23,4.9716,34.4252,32.6,34.4245,33.2,-9,-9,-9,3,40.96,90.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
230100101,20291,2720,1013.4,3.9822,27.399,4.0594,34.5106,52.5,34.5121,52.9,-9,-9,-9,3.03,41.56,108.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100223,41191,210345,6,24.7884,23.072,24.7897,34.5596,232.7,34.5605,210,-9,-9,-9,0.13,0,1.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100222,41191,210242,27.8,24.5359,23.142,24.5418,34.5506,236.1,34.5534,210.4,-9,-9,-9,0.14,0,1.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100221,41191,210135,48.4,24.3541,23.257,24.3644,34.6315,225.8,34.6342,211.9,-9,-9,-9,0.13,0,1.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.13,0.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100220,41191,210036,64.6,23.6921,23.646,23.7055,34.886,-9,-9,212.1,-9,-9,-9,0.14,0,1.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15,0.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100219,41191,205932,76.4,23.3278,23.873,23.3436,35.0451,219.4,35.0483,212.9,-9,-9,-9,0.07,0,1.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.17,0.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100218,41191,205827,97.2,22.4314,24.199,22.4509,35.1358,212.6,35.1366,209,-9,-9,-9,0.09,0,1.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.3,0.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100217,41191,205738,108.2,21.8614,24.364,21.8827,35.1413,206.8,35.1407,205.3,-9,-9,-9,0.1,0.21,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.36,0.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100216,41191,205651,118.9,20.9643,24.59,20.9871,35.114,197.4,35.1211,197.2,-9,-9,-9,0.17,0.86,1.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.23,0.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100215,41191,205604,129.2,20.3932,24.733,20.4174,35.0993,191.9,35.1017,193.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.14,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100214,41191,205454,157,19.026,25.022,19.054,35.0099,182.5,35.0147,185.3,-9,-9,-9,0.3,3.16,2.63,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.04,0.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100213,41191,205349,181.9,17.5669,25.254,17.5976,34.8386,182.6,34.8414,182.1,-9,-9,-9,0.4,4.93,3.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100212,41191,205254,194.7,16.9208,25.357,16.9528,34.771,181.8,34.7719,182.7,-9,-9,-9,0.45,5.5,4.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100211,41191,205148,218.1,15.4329,25.571,15.4666,34.6043,184,34.6075,184.6,-9,-9,-9,0.56,7.11,6.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100210,41191,204952,279.9,11.9202,26.038,11.9565,34.2708,183.7,34.2759,182.6,-9,-9,-9,0.94,12.95,14.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100209,41191,204832,310.8,10.3846,26.249,10.4215,34.1842,169.2,34.1855,170.9,-9,-9,-9,1.24,17.38,21.77,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100208,41191,204624,395,8.573,26.511,8.6148,34.1397,126.7,34.1384,127.7,-9,-9,-9,1.82,25.03,35.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100207,41191,204530,410.3,8.1704,26.576,8.2126,34.1443,116.7,34.1433,-9,-9,-9,-9,1.96,27.25,40.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100206,41191,204122,507.1,6.7251,26.821,6.7721,34.1936,62.7,34.1943,60.8,-9,-9,-9,2.51,34.4,59.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100205,41191,203846,608.6,5.7992,27.031,5.8519,34.3084,31.5,34.3072,30,-9,-9,-9,2.84,39.08,76.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100204,41191,203616,706.9,5.219,27.161,5.2778,34.3838,29.1,34.3847,29.3,-9,-9,-9,2.97,40.31,85.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100203,41191,203414,763.5,4.9821,27.198,5.0445,34.3952,28.4,34.3964,29.2,-9,-9,-9,2.98,41.05,90.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100202,41191,203200,847.3,4.592,27.259,4.6593,34.4174,31.9,34.4122,33.3,-9,-9,-9,3,41.3,98.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
250100201,41191,202751,1031.3,3.8348,27.41,3.9124,34.5059,45.4,34.5087,45.9,-9,-9,-9,2.99,41.61,112.96,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100120,50591,12814,7,24.764,23.197,24.7655,34.7148,212.2,34.7206,210.8,-9,-9,-9,0.11,0,1.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100119,50591,12705,27.5,24.5896,23.238,24.5955,34.6995,213.7,34.7047,211.4,-9,-9,-9,0.11,0,1.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100118,50591,12559,48.4,24.521,23.325,24.5314,34.7867,215.3,34.7938,212.2,-9,-9,-9,0.11,0,1.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100117,50591,12412,63.3,24.2857,23.47,24.2991,34.8863,-9,-9,214.2,-9,-9,-9,0.1,0.03,0.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15,0.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100116,50591,12302,79.3,23.6017,23.776,23.6182,35.0224,213.6,35.0298,216.7,-9,-9,-9,0.09,0.03,0.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100115,50591,12152,98,23.0406,23.985,23.0606,35.0834,-9,-9,217.2,-9,-9,-9,0.07,0,0.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.22,0.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100114,50591,12047,109.1,22.1849,24.301,22.2066,35.1777,212.4,35.1849,213.9,-9,-9,-9,0.09,0,0.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.27,0.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100113,50591,11935,120,21.8639,24.409,21.8875,35.2012,211,35.2131,213.8,-9,-9,-9,0.09,0,0.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.24,0.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100112,50591,11835,132,21.487,24.51,21.5128,35.1961,208.6,35.2037,210.2,-9,-9,-9,0.1,0.03,0.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.21,0.39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100111,50591,11704,156.6,19.8177,24.877,19.8465,35.0889,194,35.1069,191.6,-9,-9,-9,0.23,1.8,1.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.13,0.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100110,50591,11513,183.6,18.6559,25.105,18.6883,34.9953,189.3,34.9999,189.2,-9,-9,-9,0.31,3.27,2.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.05,0.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100109,50591,11345,208.6,17.0794,25.335,17.114,34.7908,184.9,34.81,184.7,-9,-9,-9,0.46,5.18,3.52,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100108,50591,10941,233.3,15.1164,25.595,15.1519,34.544,179.3,34.5596,179.1,-9,-9,-9,0.65,7.96,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100107,50591,10817,261.2,12.9002,25.889,12.9359,34.3243,178.9,34.3288,178.1,-9,-9,-9,0.92,11.81,10.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100106,50591,10628,311,11.5575,26.083,11.5971,34.242,182.1,34.2443,182,-9,-9,-9,1.07,14.18,14.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100105,50591,10213,411.5,8.41,26.531,8.4531,34.1322,136.2,34.1327,129.1,-9,-9,-9,1.84,25.53,35.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100104,50591,5922,512.1,6.4714,26.794,6.5179,34.1163,80.5,34.1143,81.4,-9,-9,-9,2.42,33.41,57.86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100103,50591,5615,615.1,5.3592,26.978,5.4103,34.1732,46.7,34.1745,-9,-9,-9,-9,2.79,38.84,77.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100102,50591,5202,764.6,4.7171,27.18,4.778,34.3347,29,34.3347,33.7,-9,-9,-9,2.99,41.18,93.53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
260100101,50591,4332,1033.5,3.9178,27.409,3.9962,34.5154,48.1,34.5087,44.7,-9,-9,-9,3.04,42.17,109.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100124,60291,2917,5.4,25.6217,22.839,25.6228,34.5876,231.7,34.5868,-9,-9,-9,2279,0.13,0,1.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100123,60291,2815,25.4,25.583,22.851,25.5885,34.5875,227.1,34.5866,226.9,1940.3,-9,2287,0.13,0,0.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100122,60291,2711,47.3,24.5577,23.49,24.5678,35.0202,231.4,35.0195,227.7,1966.2,-9,2306,0.07,0,0.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100121,60291,2604,63.1,23.0538,24.044,23.0667,35.1662,222.5,35.166,-9,-9,-9,-9,0.06,0,0.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.21,0.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100120,60291,2506,77.5,22.4961,24.226,22.5117,35.195,221.7,35.193,226.2,-9,-9,-9,0.07,0.03,0.73,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.28,0.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100119,60291,2408,97.6,21.3675,24.537,21.3864,35.1885,205.5,35.19,208.3,-9,-9,-9,0.11,0.24,1.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.25,0.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100118,60291,2304,108.5,21.1482,24.592,21.1691,35.1818,203.8,35.179,206.5,-9,-9,-9,0.14,0.45,1.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.18,0.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100117,60291,2201,118.4,20.4482,24.752,20.4704,35.1439,199.4,35.1461,197.2,-9,-9,-9,0.18,1.14,1.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.12,0.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100116,60291,2106,129.3,20.0368,24.836,20.0608,35.1101,192.3,35.1103,194.2,-9,-9,-9,0.22,1.76,1.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100115,60291,1954,153.2,18.9671,25.037,18.9944,35.0101,184.9,35.0052,185.8,-9,-9,-9,0.34,3.31,2.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100114,60291,1844,173.1,18.1318,25.182,18.1617,34.925,187,34.9235,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100113,60291,1748,180.9,17.9977,25.205,18.0287,34.9118,188.6,34.9123,187.9,-9,-9,-9,0.37,4.09,3.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.02,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100112,60291,1635,207.8,16.3644,25.451,16.3978,34.7232,187.4,34.7166,188.2,-9,-9,-9,0.48,5.81,4.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100111,60291,1528,233.5,15.153,25.612,15.1886,34.5773,187.5,34.5744,185.5,-9,-9,-9,0.61,7.57,6.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
270100110,60291,1413,257.9,14.2074,25.742,14.245,34.4804,185.9,34.4807,186.2,-9,-9,-9,0.7,8.85,8.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
