crn, date, stime, etime, itype, depth, chl, phaeo, l12, d12, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, mg/m3, mg C/m3, mg C/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
1,881031,-9,-9,0,24,0.129,0.077,12.21,-9,-9,-9,-9,-9,-9,
1,881031,-9,-9,0,42,0.192,0.051,2.47,0.07,-9,-9,-9,-9,-9,
1,881031,-9,-9,0,68,0.285,0.303,2.58,0.06,-9,-9,-9,-9,-9,
1,881031,-9,-9,0,114,0.326,0.044,0.72,0.16,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,0,0.202,0,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,25,0.192,0.01,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,50,0.181,0.01,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,76,0.377,0.076,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,102,0.272,0.475,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,127,0.167,0.149,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,150,0.044,0.052,-9,-9,-9,-9,-9,-9,-9,
2,881202,-9,-9,0,176,0.025,0.041,-9,-9,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,9,0.192,0.122,2.005,0.06,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,28,0.256,0.086,2.975,0.05,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,50,0.24,0.072,4.6,0.1,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,77,0.213,0.086,2.11,0.06,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,101,0.266,0.047,-9,-9,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,126,0.269,0.214,0.33,0.06,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,149,0.145,0.249,-9,-9,-9,-9,-9,-9,-9,
3,890108,-9,-9,0,178,0.057,0.063,0.045,0.03,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,10,0.125,0.05,4.75,0.1,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,26,0.129,0.048,5.48,0.13,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,45,0.172,0.063,2.61,0.07,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,75,0.188,0.133,1.7,0.07,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,101,0.223,0.199,-9,-9,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,125,0.167,0.227,2.38,0.06,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,151,0.055,0.096,-9,-9,-9,-9,-9,-9,-9,
4,890228,-9,-9,0,178,0.025,0.029,0.1,0.05,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,5,0.086,0.039,1.92,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,25,0.066,0.034,4.92,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,45,0.09,0.027,4.07,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,75,0.163,0.061,1.015,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,100,0.212,0.168,-9,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,125,0.373,0.428,0.795,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,150,0.235,0.39,-9,-9,-9,-9,-9,-9,-9,
5,890327,-9,-9,0,175,0.041,0.048,0.34,-9,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,5,0.067,0.028,4.025,0.27,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,25,0.077,0.042,7.355,0.35,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,45,0.083,0.041,3.35,0.37,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,75,0.091,0.047,5.54,0.19,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,100,0.164,0.13,-9,-9,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,125,0.208,0.373,0.23,0.23,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,150,0.078,0.04,-9,-9,-9,-9,-9,-9,-9,
6,890518,-9,-9,0,175,0.084,0.038,0.155,0.16,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,5,0.089,0.011,4.7,0.21,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,25,0.09,0.011,3.015,0.19,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,45,0.1,0.026,3.1,0.24,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,75,0.194,0.058,1.105,0.18,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,100,0.328,0.271,3.32,0.12,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,125,0.144,0.274,0.325,0.13,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,150,0.065,0.147,0.21,0.14,-9,-9,-9,-9,-9,
7,890624,-9,-9,0,175,0.039,0.063,0.12,0.13,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,5,0.147,0.018,3.89,0.32,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,25,0.143,0.022,5.025,0.23,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,45,0.153,0.051,6.295,-9,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,75,0.19,0.058,3.795,0.16,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,100,0.347,0.241,3.145,0.17,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,125,0.233,0.293,0.845,0.09,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,150,0.094,0.157,0.225,0.1,-9,-9,-9,-9,-9,
8,890729,-9,1900,1,175,0.095,0.036,0.15,0.15,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,5,0.147,0.018,3.89,0.19,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,25,0.143,0.022,7.305,0.3,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,45,0.153,0.051,6.155,0.24,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,75,0.19,0.058,1.495,0.18,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,100,0.347,0.241,3.24,0.13,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,125,0.233,0.293,0.71,0.11,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,150,0.094,0.157,0.43,0.19,-9,-9,-9,-9,-9,
8,890729,-9,-9,0,175,0.095,0.036,0.175,-9,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,5,0.097,0.032,12.42,0.51,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,25,0.109,0.032,15.395,0.71,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,45,0.103,0.038,9.83,0.65,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,75,0.211,0.157,4.31,0.49,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,100,0.344,0.388,5.86,0.24,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,125,0.201,0.323,1.6,0.18,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,150,0.07,0.171,0.26,0.16,-9,-9,-9,-9,-9,
9,890824,-9,-9,0,175,0.039,0.089,0.15,0.12,-9,-9,-9,-9,-9,
10,890922,615,1840,1,2,0.118,0.059,3.8,0.45,-9,-9,-9,-9,-9,
10,890922,615,1840,1,10,0.13,0.058,5.21,0.33,-9,-9,-9,-9,-9,
10,890922,615,1840,1,45,0.127,0.073,5.29,0.38,-9,-9,-9,-9,-9,
10,890922,615,1840,1,75,0.109,0.043,0.79,0.22,-9,-9,-9,-9,-9,
10,890922,615,1840,1,100,0.224,0.334,3.03,0.13,-9,-9,-9,-9,-9,
10,890922,615,1840,1,125,0.14,0.312,0.69,0.13,-9,-9,-9,-9,-9,
10,890922,615,1840,1,150,0.045,0.115,0.12,0.13,-9,-9,-9,-9,-9,
10,890922,615,1840,1,175,0.023,0.051,0.125,0.12,-9,-9,-9,-9,-9,
10,890922,630,1900,0,2,0.118,0.059,4.1,0.22,-9,-9,-9,-9,-9,
10,890922,630,1900,0,10,0.13,0.058,6.81,0.27,-9,-9,-9,-9,-9,
10,890922,630,1900,0,45,0.127,0.073,4.565,0.08,-9,-9,-9,-9,-9,
10,890922,630,1900,0,75,0.109,0.043,0.47,0.18,-9,-9,-9,-9,-9,
10,890922,630,1900,0,100,0.224,0.334,2.255,0.26,-9,-9,-9,-9,-9,
10,890922,630,1900,0,125,0.14,0.312,0.79,0.14,-9,-9,-9,-9,-9,
10,890922,630,1900,0,150,0.045,0.115,0.1,0.13,-9,-9,-9,-9,-9,
10,890922,630,1900,0,175,0.023,0.051,0.185,0.14,-9,-9,-9,-9,-9,
11,891018,615,1800,1,5,0.12,0.044,5.225,0.25,-9,-9,-9,-9,-9,
11,891018,615,1800,1,20,0.111,0.039,3.61,0.31,-9,-9,-9,-9,-9,
11,891018,615,1800,1,45,0.207,0.095,6.545,0.24,-9,-9,-9,-9,-9,
11,891018,615,1800,1,80,0.259,0.28,3.715,0.13,-9,-9,-9,-9,-9,
11,891018,615,1800,1,100,0.154,0.218,1.19,0.1,-9,-9,-9,-9,-9,
11,891018,615,1800,1,120,0.07,0.122,0.325,0.1,-9,-9,-9,-9,-9,
11,891018,615,1800,1,160,0.02,0.028,0.09,0.11,-9,-9,-9,-9,-9,
11,891018,615,1800,1,175,0.015,0.016,0.08,0.09,-9,-9,-9,-9,-9,
11,891018,545,1745,0,5,0.12,0.044,4.62,0.37,-9,-9,-9,-9,-9,
11,891018,545,1745,0,20,0.111,0.039,3.485,0.42,-9,-9,-9,-9,-9,
11,891018,545,1745,0,45,0.207,0.095,5.315,0.37,-9,-9,-9,-9,-9,
11,891018,545,1745,0,80,0.259,0.28,1.265,0.2,-9,-9,-9,-9,-9,
11,891018,545,1745,0,100,0.154,0.218,1.15,0.16,-9,-9,-9,-9,-9,
11,891018,545,1745,0,120,0.07,0.122,0.175,0.13,-9,-9,-9,-9,-9,
11,891018,545,1745,0,160,0.02,0.028,0.125,0.13,-9,-9,-9,-9,-9,
11,891018,545,1745,0,175,0.015,0.016,0.115,0.11,-9,-9,-9,-9,-9,
12,891128,545,1820,1,2,0.11,0.014,2.09,0.18,-9,-9,-9,-9,-9,
12,891128,545,1820,1,10,0.107,0.022,2.49,0.18,-9,-9,-9,-9,-9,
12,891128,545,1820,1,20,0.109,0.032,5.68,0.19,-9,-9,-9,-9,-9,
12,891128,545,1820,1,45,0.115,0.037,2.715,0.18,-9,-9,-9,-9,-9,
12,891128,545,1820,1,65,0.218,0.08,3.835,0.16,-9,-9,-9,-9,-9,
12,891128,545,1820,1,95,0.275,0.323,2.11,0.08,-9,-9,-9,-9,-9,
12,891128,545,1820,1,110,0.214,0.325,0.605,0.09,-9,-9,-9,-9,-9,
12,891128,545,1820,1,140,0.052,0.108,0.11,0.08,-9,-9,-9,-9,-9,
12,891128,600,1820,0,2,0.11,0.014,2.43,0.13,-9,-9,-9,-9,-9,
12,891128,600,1820,0,10,0.107,0.022,4.065,0.16,-9,-9,-9,-9,-9,
12,891128,600,1820,0,20,0.109,0.032,2.17,0.18,-9,-9,-9,-9,-9,
12,891128,600,1820,0,45,0.115,0.037,0.645,0.16,-9,-9,-9,-9,-9,
12,891128,600,1820,0,65,0.218,0.08,0.37,0.14,-9,-9,-9,-9,-9,
12,891128,600,1820,0,95,0.275,0.323,0.34,0.08,-9,-9,-9,-9,-9,
12,891128,600,1820,0,110,0.214,0.325,0.145,0.08,-9,-9,-9,-9,-9,
12,891128,600,1820,0,140,0.052,0.108,0.065,0.07,-9,-9,-9,-9,-9,
13,900105,535,1900,1,2,0.12,0.03,4.68,-9,-9,-9,-9,-9,-9,
13,900105,535,1900,1,10,0.11,0.05,4.59,-9,-9,-9,-9,-9,-9,
13,900105,535,1900,1,40,0.13,0.04,3.97,-9,-9,-9,-9,-9,-9,
13,900105,535,1900,1,80,0.19,0.06,1.82,0.13,-9,-9,-9,-9,-9,
13,900105,535,1900,1,95,0.17,0.1,1.545,0.13,-9,-9,-9,-9,-9,
13,900105,535,1900,1,120,0.12,0.04,0.7,0.11,-9,-9,-9,-9,-9,
13,900105,535,1900,1,145,0.06,0.1,0.145,0.11,-9,-9,-9,-9,-9,
13,900105,535,1900,1,175,0.01,0.01,0.085,0.13,-9,-9,-9,-9,-9,
13,900105,645,1840,0,2,0.12,0.03,3.58,0.36,-9,-9,-9,-9,-9,
13,900105,645,1840,0,10,0.11,0.05,7.03,0.2,-9,-9,-9,-9,-9,
13,900105,645,1840,0,40,0.13,0.04,3.04,0.16,-9,-9,-9,-9,-9,
13,900105,645,1840,0,80,0.19,0.06,0.66,0.17,-9,-9,-9,-9,-9,
13,900105,645,1840,0,95,0.17,0.1,0.725,0.15,-9,-9,-9,-9,-9,
13,900105,645,1840,0,120,0.12,0.04,0.35,0.1,-9,-9,-9,-9,-9,
13,900105,645,1840,0,145,0.06,0.1,0.1,0.17,-9,-9,-9,-9,-9,
13,900105,645,1840,0,175,0.01,0.01,0.075,0.09,-9,-9,-9,-9,-9,
14,900215,710,1910,1,4,0.08,0.03,2.53,0.09,-9,-9,-9,-9,-9,
14,900215,710,1910,1,10,0.1,0.03,5.53,0.2,-9,-9,-9,-9,-9,
14,900215,710,1910,1,30,0.11,0.03,3.08,0.23,-9,-9,-9,-9,-9,
14,900215,710,1910,1,70,0.22,0.11,3.295,0.16,-9,-9,-9,-9,-9,
14,900215,710,1910,1,88,0.33,0.23,2.63,-9,-9,-9,-9,-9,-9,
14,900215,710,1910,1,115,0.22,0.26,0.83,-9,-9,-9,-9,-9,-9,
14,900215,710,1910,1,135,0.11,0.29,0.26,0.17,-9,-9,-9,-9,-9,
14,900215,710,1910,1,160,0.04,0.06,-9,0.1,-9,-9,-9,-9,-9,
14,900215,710,1940,0,4,0.08,0.03,4.465,0.17,-9,-9,-9,-9,-9,
14,900215,710,1940,0,10,0.1,0.03,7.035,0.22,-9,-9,-9,-9,-9,
14,900215,710,1940,0,30,0.11,0.03,1.843,0.24,-9,-9,-9,-9,-9,
14,900215,710,1940,0,70,0.22,0.11,0.753,0.18,-9,-9,-9,-9,-9,
14,900215,710,1940,0,88,0.33,0.23,0.88,0.12,-9,-9,-9,-9,-9,
14,900215,710,1940,0,115,0.22,0.26,0.207,0.09,-9,-9,-9,-9,-9,
14,900215,710,1940,0,135,0.11,0.29,0.147,0.1,-9,-9,-9,-9,-9,
14,900215,710,1940,0,160,0.04,0.06,0.103,0.11,-9,-9,-9,-9,-9,
15,900319,600,1930,1,5,0.09,0.05,4.203,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,25,0.11,0.04,3.643,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,45,0.1,0.05,4.663,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,75,0.17,0.08,4.84,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,100,0.2,0.15,3.497,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,125,0.27,0.23,1.723,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,150,0.05,0.11,0.283,-9,-9,-9,-9,-9,-9,
15,900319,600,1930,1,175,0.04,0.05,0.133,-9,-9,-9,-9,-9,-9,
15,900319,615,1900,0,5,0.09,0.05,7.875,0.23,-9,-9,-9,-9,-9,
15,900319,615,1900,0,25,0.11,0.04,5.785,0.23,-9,-9,-9,-9,-9,
15,900319,615,1900,0,45,0.1,0.05,3.675,0.21,-9,-9,-9,-9,-9,
15,900319,615,1900,0,75,0.17,0.08,1.16,0.14,-9,-9,-9,-9,-9,
15,900319,615,1900,0,100,0.2,0.15,1.35,0.18,-9,-9,-9,-9,-9,
15,900319,615,1900,0,125,0.27,0.23,0.725,0.1,-9,-9,-9,-9,-9,
15,900319,615,1900,0,150,0.05,0.11,0.14,0.1,-9,-9,-9,-9,-9,
15,900319,615,1900,0,175,0.04,0.05,0.11,0.09,-9,-9,-9,-9,-9,
16,900413,630,1920,1,2,0.09,0.09,2.7,0.48,-9,-9,-9,-9,-9,
16,900413,630,1920,1,10,0.1,0.06,0.98,0.13,-9,-9,-9,-9,-9,
16,900413,630,1920,1,40,0.13,0.04,2.41,0.18,-9,-9,-9,-9,-9,
16,900413,630,1920,1,80,0.17,0.09,1.855,0.13,-9,-9,-9,-9,-9,
16,900413,630,1920,1,95,0.23,0.14,4.58,0.13,-9,-9,-9,-9,-9,
16,900413,630,1920,1,120,0.32,0.29,1.9,0.12,-9,-9,-9,-9,-9,
16,900413,630,1920,1,145,0.13,0.26,0.855,0.04,-9,-9,-9,-9,-9,
16,900413,630,1920,1,175,0.08,0.16,0.13,0.04,-9,-9,-9,-9,-9,
16,900413,630,1920,0,2,0.09,0.09,4.15,0.13,-9,-9,-9,-9,-9,
16,900413,630,1920,0,10,0.1,0.06,2.715,0.15,-9,-9,-9,-9,-9,
16,900413,630,1920,0,40,0.13,0.04,2.425,0.18,-9,-9,-9,-9,-9,
16,900413,630,1920,0,80,0.17,0.09,1.57,0.21,-9,-9,-9,-9,-9,
16,900413,630,1920,0,95,0.23,0.14,1.11,0.07,-9,-9,-9,-9,-9,
16,900413,630,1920,0,120,0.32,0.29,0.4,0.05,-9,-9,-9,-9,-9,
16,900413,630,1920,0,145,0.13,0.26,0.1,0.04,-9,-9,-9,-9,-9,
16,900413,630,1920,0,175,0.08,0.16,0.04,0.03,-9,-9,-9,-9,-9,
17,900509,545,1930,1,5,0.03,0.18,6.39,0.1,-9,-9,-9,-9,-9,
17,900509,545,1930,1,25,0.1,0.04,2.87,0.13,-9,-9,-9,-9,-9,
17,900509,545,1930,1,45,0.11,0.05,5.62,-9,-9,-9,-9,-9,-9,
17,900509,545,1930,1,75,0.14,0.07,2.905,0.14,-9,-9,-9,-9,-9,
17,900509,545,1930,1,100,0.5,0.49,4.685,0.08,-9,-9,-9,-9,-9,
17,900509,545,1930,1,125,0.28,0.37,1.1,0.03,-9,-9,-9,-9,-9,
17,900509,545,1930,1,150,0.1,0.14,0.17,0.03,-9,-9,-9,-9,-9,
17,900509,545,1930,1,175,0.06,0.12,0.07,0.06,-9,-9,-9,-9,-9,
17,900509,545,1930,0,5,0.03,0.18,7.315,0.09,-9,-9,-9,-9,-9,
17,900509,545,1930,0,25,0.1,0.04,6.555,0.17,-9,-9,-9,-9,-9,
17,900509,545,1930,0,45,0.11,0.05,2.895,0.21,-9,-9,-9,-9,-9,
17,900509,545,1930,0,75,0.14,0.07,1.35,0.19,-9,-9,-9,-9,-9,
17,900509,545,1930,0,100,0.5,0.49,4.095,0,-9,-9,-9,-9,-9,
17,900509,545,1930,0,125,0.28,0.37,0.74,0.05,-9,-9,-9,-9,-9,
17,900509,545,1930,0,150,0.1,0.14,0.08,0.07,-9,-9,-9,-9,-9,
17,900509,545,1930,0,175,0.06,0.12,0.035,0.1,-9,-9,-9,-9,-9,
18,900613,600,2000,1,5,0.05,0.02,3.31,0.197,-9,-9,-9,-9,-9,
18,900613,600,2000,1,25,0.04,0.02,1.29,0.24,-9,-9,-9,-9,-9,
18,900613,600,2000,1,45,0.06,0.03,1.27,0.2,-9,-9,-9,-9,-9,
18,900613,600,2000,1,75,0.11,0.06,2.387,0.183,-9,-9,-9,-9,-9,
18,900613,600,2000,1,100,0.22,0.27,4.18,0.123,-9,-9,-9,-9,-9,
18,900613,600,2000,1,125,0.08,0.12,0.59,0.083,-9,-9,-9,-9,-9,
18,900613,600,2000,1,150,0.02,0.04,0.087,0.057,-9,-9,-9,-9,-9,
18,900613,600,2000,1,175,0.02,0.03,0.083,0.05,-9,-9,-9,-9,-9,
19,900725,630,1940,1,5,0.04,0.02,1.923,0.207,-9,-9,-9,-9,-9,
19,900725,630,1940,1,25,0.04,0.02,1.44,0.16,-9,-9,-9,-9,-9,
19,900725,630,1940,1,45,0.08,0.04,4.227,0.17,-9,-9,-9,-9,-9,
19,900725,630,1940,1,75,0.11,0.06,3.26,0.177,-9,-9,-9,-9,-9,
19,900725,630,1940,1,100,0.2,0.16,3.243,0.113,-9,-9,-9,-9,-9,
19,900725,630,1940,1,125,0.08,0.1,0.393,0.07,-9,-9,-9,-9,-9,
19,900725,630,1940,1,150,0.04,0.08,0.16,0.073,-9,-9,-9,-9,-9,
19,900725,630,1940,1,175,0.02,0.05,-9,0.063,-9,-9,-9,-9,-9,
22,901218,612,2000,1,5,0.09,0.04,5.017,0.137,-9,-9,-9,-9,-9,
22,901218,612,2000,1,25,0.09,0.04,4.74,0.143,-9,-9,-9,-9,-9,
22,901218,612,2000,1,45,0.09,0.05,3.117,0.143,-9,-9,-9,-9,-9,
22,901218,612,2000,1,75,0.1,0.04,1.093,0.153,-9,-9,-9,-9,-9,
22,901218,612,2000,1,100,0.15,0.22,0.897,0.077,-9,-9,-9,-9,-9,
22,901218,612,2000,1,125,0.05,0.12,0.17,0.073,-9,-9,-9,-9,-9,
22,901218,612,2000,1,150,0.01,0.02,0.045,0.063,-9,-9,-9,-9,-9,
23,910204,708,1910,1,5,0.068,0.015,5.72,0.083,-9,-9,-9,-9,-9,
23,910204,708,1910,1,25,0.059,0.015,5.473,0.073,-9,-9,-9,-9,-9,
23,910204,708,1910,1,75,0.102,0.037,2.6,0.073,-9,-9,-9,-9,-9,
23,910204,708,1910,1,100,0.139,0.022,0.967,0.05,-9,-9,-9,-9,-9,
23,910204,708,1910,1,125,0.129,0.192,0.55,0.033,-9,-9,-9,-9,-9,
23,910204,708,1910,1,150,-9,-9,0.067,0.027,-9,-9,-9,-9,-9,
23,910204,708,1910,1,175,-9,-9,0.02,0.033,-9,-9,-9,-9,-9,
25,910410,600,2000,1,5,0.088,0.068,5.04,0.097,-9,-9,-9,-9,-9,
25,910410,600,2000,1,25,0.09,0.07,6.653,0.107,-9,-9,-9,-9,-9,
25,910410,600,2000,1,45,0.091,0.082,5.09,0.133,-9,-9,-9,-9,-9,
25,910410,600,2000,1,75,0.131,0.099,2.853,0.143,-9,-9,-9,-9,-9,
25,910410,600,2000,1,100,0.187,0.216,1.573,0.08,-9,-9,-9,-9,-9,
25,910410,600,2000,1,125,0.228,0.39,0.723,0.057,-9,-9,-9,-9,-9,
25,910410,600,2000,1,150,0.063,0.162,0.11,0.04,-9,-9,-9,-9,-9,
25,910410,600,2000,1,175,0.042,0.076,0.043,0.03,-9,-9,-9,-9,-9,
26,910508,600,1905,1,5,0.092,0.068,11.385,0.137,-9,-9,-9,-9,-9,
26,910508,600,1905,1,25,0.11,0.07,10.69,0.197,-9,-9,-9,-9,-9,
26,910508,600,1905,1,45,0.107,0.082,7.3,0.16,-9,-9,-9,-9,-9,
26,910508,600,1905,1,75,0.142,0.099,4.28,0.11,-9,-9,-9,-9,-9,
26,910508,600,1905,1,100,0.181,0.216,2.255,0.073,-9,-9,-9,-9,-9,
26,910508,600,1905,1,125,0.218,0.39,1.697,0.05,-9,-9,-9,-9,-9,
26,910508,600,1905,1,150,0.141,0.162,0.3,0.05,-9,-9,-9,-9,-9,
26,910508,600,1905,1,175,0.103,0.076,0.065,0.037,-9,-9,-9,-9,-9,
27,910605,630,2145,1,5,0.101,0.064,6.21,0.203,-9,-9,-9,-9,-9,
27,910605,630,2145,1,25,0.099,0.066,8.535,0.123,-9,-9,-9,-9,-9,
27,910605,630,2145,1,45,0.101,0.078,7.05,0.103,-9,-9,-9,-9,-9,
27,910605,630,2145,1,75,0.119,0.087,3.203,0.11,-9,-9,-9,-9,-9,
27,910605,630,2145,1,100,0.164,0.152,1.457,0.117,-9,-9,-9,-9,-9,
27,910605,630,2145,1,125,0.209,0.365,0.78,0.053,-9,-9,-9,-9,-9,
27,910605,630,2145,1,150,0.09,0.234,0.17,0.057,-9,-9,-9,-9,-9,
27,910605,630,2145,1,175,0.021,0.04,0.035,0.06,-9,-9,-9,-9,-9,
28,910710,550,2100,1,5,0.066,0.059,4.587,0.097,-9,-9,-9,-9,-9,
28,910710,550,2100,1,25,0.064,0.063,6.403,0.127,-9,-9,-9,-9,-9,
28,910710,550,2100,1,45,0.087,0.069,4.24,0.157,-9,-9,-9,-9,-9,
28,910710,550,2100,1,75,0.136,0.138,3.507,0.137,-9,-9,-9,-9,-9,
28,910710,550,2100,1,100,0.224,0.209,1.92,0.09,-9,-9,-9,-9,-9,
28,910710,550,2100,1,125,0.198,0.431,0.863,0.033,-9,-9,-9,-9,-9,
28,910710,550,2100,1,150,0.064,0.202,0.143,0.023,-9,-9,-9,-9,-9,
28,910710,550,2100,1,175,0.072,0.128,0.075,0.053,-9,-9,-9,-9,-9,
29,910810,645,2000,1,5,0.07,0.07,6.957,0.147,-9,-9,-9,-9,-9,
29,910810,645,2000,1,25,0.067,0.064,6.747,0.097,-9,-9,-9,-9,-9,
29,910810,645,2000,1,45,0.074,0.07,5.485,0.14,-9,-9,-9,-9,-9,
29,910810,645,2000,1,75,0.146,0.12,3.15,0.13,-9,-9,-9,-9,-9,
29,910810,645,2000,1,100,0.198,0.204,1.27,0.08,-9,-9,-9,-9,-9,
29,910810,645,2000,1,125,0.195,0.405,0.737,0.04,-9,-9,-9,-9,-9,
29,910810,645,2000,1,150,0.079,0.221,0.153,-9,-9,-9,-9,-9,-9,
29,910810,645,2000,1,175,0.026,0.096,0.057,0.05,-9,-9,-9,-9,-9,
30,910918,500,1945,1,5,0.074,0.055,7.475,0.183,-9,-9,-9,-9,-9,
30,910918,500,1945,1,25,0.069,0.055,7.827,0.177,-9,-9,-9,-9,-9,
30,910918,500,1945,1,45,0.085,0.07,5.93,0.173,-9,-9,-9,-9,-9,
30,910918,500,1945,1,75,0.169,0.146,3.55,0.137,-9,-9,-9,-9,-9,
30,910918,500,1945,1,100,0.224,0.352,1.473,0.047,-9,-9,-9,-9,-9,
30,910918,500,1945,1,125,0.152,0.459,0.533,0.06,-9,-9,-9,-9,-9,
30,910918,500,1945,1,150,0.075,0.223,0.057,0.047,-9,-9,-9,-9,-9,
30,910918,500,1945,1,175,0.082,0.159,0.107,0.077,-9,-9,-9,-9,-9,
31,911021,620,1930,1,5,0.076,0.067,9.59,0.16,-9,-9,-9,-9,-9,
31,911021,620,1930,1,25,0.079,0.059,6.453,0.13,-9,-9,-9,-9,-9,
31,911021,620,1930,1,45,0.091,0.092,5.233,0.187,-9,-9,-9,-9,-9,
31,911021,620,1930,1,75,0.201,0.209,2.617,0.107,-9,-9,-9,-9,-9,
31,911021,620,1930,1,100,0.287,0.405,0.913,0.06,-9,-9,-9,-9,-9,
31,911021,620,1930,1,125,0.109,0.3,0.217,0.03,-9,-9,-9,-9,-9,
31,911021,620,1930,1,150,0.073,0.195,0.053,0.03,-9,-9,-9,-9,-9,
31,911021,620,1930,1,175,0.081,0.058,0.145,0.127,-9,-9,-9,-9,-9,
32,911206,620,1838,1,5,0.124,0.07,5.107,0.107,-9,-9,-9,-9,-9,
32,911206,620,1838,1,25,0.107,0.06,5.4,0.11,-9,-9,-9,-9,-9,
32,911206,620,1838,1,45,0.108,0.083,4.193,0.107,-9,-9,-9,-9,-9,
32,911206,620,1838,1,75,0.182,0.172,1.867,0.07,-9,-9,-9,-9,-9,
32,911206,620,1838,1,100,0.215,0.399,0.75,0.043,-9,-9,-9,-9,-9,
32,911206,620,1838,1,125,0.127,0.287,0.18,0.037,-9,-9,-9,-9,-9,
32,911206,620,1838,1,150,0.044,0.122,0.05,0.03,-9,-9,-9,-9,-9,
33,920105,543,1836,1,5,0.14,0.124,7.817,0.13,-9,-9,-9,-9,-9,
33,920105,543,1836,1,25,0.136,0.141,6.017,0.13,-9,-9,-9,-9,-9,
33,920105,543,1836,1,45,0.181,0.153,4.967,0.08,-9,-9,-9,-9,-9,
33,920105,543,1836,1,75,0.153,0.198,1.61,0.077,-9,-9,-9,-9,-9,
