Index,Source number,Source name,Species name,Species code,Invert/Vert,Phylum,Class,Order,Family,Trophic guild,Dry mass (g),Log dry mass,Ecosystem Type,Energy Source,Habitat,Resident ecosystem,Temperature (C),N excretion rate (ug N/ind/h),P excretion rate (ug P/ind/h),Excreted N:P (molar),Log N excretion,Log P excretion,Incubation time (h),N form,P form,Body C,Body N,Body P,Body CN,Body CP,Body NP,Body data source,Data source,Data provider(s)
10120,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,10.5,1.021,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,1065.75,81.38,29,3.028,1.91,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
10121,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,16.74,1.224,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,1666.3,2.59,1422,3.222,0.414,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
10122,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,84.4,1.926,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,5990.71,39.25,338,3.777,1.594,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
10123,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,128.8,2.11,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,4625.21,79.86,128.25,3.665,1.902,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
10124,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,0.36,-0.444,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,2.75,7.76,0.784,0.439,0.89,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10125,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,0.7,-0.155,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,9.26,4.88,4.2,0.967,0.689,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10126,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,0.72,-0.143,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,9.78,13.28,1.63,0.99,1.123,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10127,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,0.76,-0.119,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,17.88,15.9,2.489,1.252,1.201,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10128,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,0.78,-0.108,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,7.7,9.31,1.831,0.886,0.969,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10129,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,1,0,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,81.62,15.35,11.778,1.912,1.186,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10130,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,1.22,0.086,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,15.88,16.26,2.163,1.201,1.211,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10131,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,1.28,0.107,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,16.76,1.98,18.7,1.224,0.298,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10132,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,1.66,0.22,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,233.79,4.89,105.895,2.369,0.689,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10133,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,1.8,0.255,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,207.65,5.86,78.476,2.317,0.768,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10134,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,3.28,0.516,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,242.46,21.35,25.143,2.385,1.329,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10135,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.56,0.659,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,459.65,8.48,120,2.662,0.928,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10136,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,5.14,0.711,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,520.99,6.37,181,2.717,0.804,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10137,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,5.38,0.731,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,629.3,32.52,42.846,2.799,1.512,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10138,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,5.4,0.732,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,623.32,10.88,126.846,2.795,1.037,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10139,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,5.42,0.734,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,605.52,97.45,13.759,2.782,1.989,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10140,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,5.94,0.774,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,432.43,5.52,173.333,2.636,0.742,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10141,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,10.98,1.041,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,86.08,8.51,22.4,1.935,0.93,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10142,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,14.34,1.157,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1014.84,13.34,168.5,3.006,1.125,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10143,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,18.08,1.257,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1256.74,159.74,17.421,3.099,2.203,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10144,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,21.1,1.324,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1623.22,19.62,183.167,3.21,1.293,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10145,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,21.2,1.326,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1383.09,62.43,49.053,3.141,1.795,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10146,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,22.14,1.345,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,2338.65,247.08,20.958,3.369,2.393,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10147,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,26.24,1.419,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1383.11,353.85,8.655,3.141,2.549,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10148,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,27.52,1.44,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1396.64,153.56,20.139,3.145,2.186,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10149,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,27.76,1.443,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1795.52,193.63,20.533,3.254,2.287,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10150,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,29.64,1.472,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1690.96,192.96,19.405,3.228,2.285,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10151,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,30.46,1.484,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,213.22,28.33,16.667,2.329,1.452,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10152,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,31,1.491,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1087.17,28.83,83.5,3.036,1.46,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10153,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,32.06,1.506,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1259,104.36,26.714,3.1,2.019,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10154,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,35.88,1.555,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1921.37,27.81,153,3.284,1.444,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10155,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,39.2,1.593,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,3232.43,425.32,16.829,3.51,2.629,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10156,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,41.86,1.622,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,2511.18,194.65,28.567,3.4,2.289,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10157,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,44.54,1.649,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1686.73,48.33,77.286,3.227,1.684,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10158,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,53.9,1.732,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,2267.57,108.61,46.231,3.356,2.036,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10159,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,54.4,1.736,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,1728.83,33.73,113.5,3.238,1.528,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10160,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,114.54,2.059,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,529.17,266.31,4.4,2.724,2.425,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10161,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,129.2,2.111,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,5670.59,720.94,17.417,3.754,2.858,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10162,88,Villeger et al 2012b,Squalius cephalus,Squace,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,218.4,2.339,Freshwater-Lotic,Benthos,Benthic,"Touch River, France",20,7261.8,914,17.593,3.861,2.961,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10163,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0087,-2.06,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,110.2,.,.,2.042,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10164,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0099,-2.005,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,294,.,.,2.468,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10165,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0099,-2.005,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,135,.,.,2.13,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10166,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0112,-1.952,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,136,.,.,2.133,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10167,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0126,-1.901,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,156.6,.,.,2.195,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10168,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0126,-1.901,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,185.4,.,.,2.268,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10169,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0141,-1.852,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,269.6,.,.,2.431,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10170,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0141,-1.852,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,174.4,.,.,2.242,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10171,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0157,-1.804,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,264.7,.,.,2.423,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10172,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0157,-1.804,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,238.7,.,.,2.378,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10173,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0157,-1.804,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,243.3,.,.,2.386,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10174,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0157,-1.804,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,239.7,.,.,2.38,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10175,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0175,-1.758,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,347.3,.,.,2.541,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10176,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0175,-1.758,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,260.3,.,.,2.415,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10177,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0193,-1.714,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,138.5,.,.,2.142,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10178,89,Whiles et al 2009,Pseudacris crucifer and P. triseriata,Pseucr,Vertebrate,Chordata,Amphibia,Anura,Hylidae,algdetr,0.0258,-1.588,Freshwater-Lentic,Benthos,Benthic,"Pond in Jackson County, Illinois, USA",22,368.4,.,.,2.566,.,1,NH4,.,48.11,13.88,0.49,4.04,255.81,63.61,Family mean other study,Raw data from author(s),M.R. Whiles
10179,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.00379,-2.421,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,1.799,.,.,0.255,2,.,TP,35.49,7.52,1.03,5.51,89.1,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
10180,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.00434,-2.363,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,0.241,.,.,-0.617,2,.,TP,35.49,7.52,0.94,5.51,97.29,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
10181,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.00474,-2.324,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,0.724,.,.,-0.141,2,.,TP,35.49,7.52,0.91,5.51,100.36,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
10182,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.00506,-2.296,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,0.776,.,.,-0.11,2,.,TP,35.49,7.52,0.92,5.51,100.2,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
10183,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.00619,-2.208,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,0.37,.,.,-0.432,2,.,TP,35.49,7.52,0.97,5.51,94.26,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
10184,90,Wilhelm et al 1999,Gammarus lacustris,Gammla,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Gammaridae,algdetr,0.0062,-2.207,Freshwater-Lentic,Plankton,Pelagic,"Snowflake Lake, Alberta, Canada",10,.,0.115,.,.,-0.938,2,.,TP,35.49,7.52,0.99,5.51,92.68,18.5,Family mean other study,Raw data from author(s),F.M. Wilhelm
